text,class
" these seats while they are as nice as they look do not fit into a seat at the stadium rendering them useless! they take up 1.25 seats per and if you are at a sold out game you will not be able to use them especially if you have 2. they need to make them a few inches smaller ",negative
" due to lack of space and in need of activity i have decided to buy a mini stepped to increase my daily phsycial activity. this one i bought from a retail market and the reason for me to choose particularly this one was the price (of course) the flexbands with counter. very limited documentation it doesn't tell you actually how you can adjust the difficulty levet i figured out a better way after two weeks by experimenting the device. and then it sarted to make craking noises. so i used some olive oil on the joints that passed. then the suspensions got air inside and at the very begging of the step it started to make a crack noise which i couldn't evade at all. while experirmenting the device the electronic part got loose it was attached with a soo thin cable one touch and the cable was torn off. ok i said that was my fault i shouldn't have touched it. but... today the `steel` cable that holds the pedals got apart. that is so suprizing i am only 80 kg and using it usually every two days for 30 minutes... very bad construction. ok... why i gave 2 stars? the flexicables worked really well. that deserves a point. ",negative
" i bought this basket because it was the lowest price and cool looking. but after i say 2-3 months the basket broke in one spot near the handlebars at a critical point. i did carry a heavy backpack in the basket. but still i think the basket is a piece of junk. plus the basket requires you use the hardware to connect to the fork which limits your height of your handlebars. the basket seemed like it was badly put together and just not durable. i can't recommend this basket. buy a basket from your local sports authority or something. thanks darealdeal ",negative
" the snap on the leapers elite drop leg holster (the term elite must be used loosely) would never stay attached. it would always either unsnap or come loose at the back. eventually it fell off in the field and i lost it. the straps would never stay securely in the place i positioned them. the leapers deluxe drop leg holster is much more effective. even w/ one strap it stays secure becuase of the wide band of material in place. the method for latching the gun in the holster is much more effective as well. spend a few more dollars for the deluxe holster rather than trying to work with the elite ",negative
" this was the 2nd dvd with problems that i bought from this vendor. the first dvd had 2 sections where the dvd would pause but would continue playing and i was willing to live with it. bootcamp/muscle endurance on the other hand would not play the muscle endurance workout at all! i contacted the vendor and they said it was a problem with my dvd player and they would only allow me to exchange with any of their 'open' dvds only to 'better suite my needs'. i own 20+ workout dvds and none of them gave me any problems like this one did. the dvd is also fairly pricey and so i'm afraid to buy any more of these dvds from them. i was able to play the bootcamp workout until towards the end (before the cool down section) where it would not continue playing. i like cathe's workout very much. the part of bootcamp that i was able to play was excellent! but i am very disappointed with this vendor ",negative
" terrible customer service absolutely the worse. do not order from this website. i had a bad tape and it would not play they refused to credit my account insinuated that i had a duped copy from somewhere else! ",negative
" do not waste your money. i wish i could give it zero star ",negative
" well i purchased this bike because i previously had a schwinn recumbent bike that i was pretty happy with but had to sell it because i moved. i'm very disappointed with this upright bike though. i think the seat is very very uncomfortable so uncomfortable that i don't want to use the product. the seat design in itself it horrible. the way it bolts on is a little strange and it appears all the schwinn upright models are like this. even though i have the seat bolted down all the way it still wiggles. as others have mentioned my box came trashed all ripped and with holes in it. in fact the ups driver actually told me that i might want to refuse the product but i took it anyways. i think i'm going to attempt to return this if possible. although the entire process is a huge hassle since i work everyday the box is trashed and how heavy the product is. i also had to help the ups driver carry it up to my 3rd floor apt. i don't recommend any schwinn upright bikes although i likes their recumbent series. i hope amazon will help me come up with a solution to return this ",negative
" i purchased a new 26 men's huffy cranbrook cruiser bike. after assembly to my surprise the rear wheel would not inflate because of a bad inner tube. so what do you do disassemble and return? no call huffy and they take you through nine hoops. finally they sent me the right part which took ten days and i took the bike to a local fix it shop which charged me $15 labor to fix the rear wheel. no savings! p.s. the bike is a piece of junk made in china. the instruction manual is nearly useless ",negative
" the bike i ordered wouldve been a great christmas present had it not been dropped a few hundred times before i received it both fenders damaged badly and paint scraped off the frame in 3 spots ",negative
" just got it today and i am kinda mad there is a small leak near the top so i have to keep it upright or the bag gets soaked. the pack itself though is very nice many pocekts for keys cell phone ipod ect ",negative
" this step sucks. if you are used to doing step classes at the gym you will find it difficult to switch to this smaller step. i didn't know it was a smaller step or i wouldn't have bought it. it is hard to adjust to the shorter step especially when doing a turn step or v step. it ends up being very close to a basic step. i was so nervous about stepping too close to the end and flipping the whole step up that i was cheating myself out of a full workout. do not buy this if you're used to the step at the club. i feel like it's more dangerous on this and ended up doing a lot of the steps on the floor. if you already know that you like to step buck up and buy the club size step even though it is twice the price of this one. otherwise don't buy anything ",negative
" the way these bags are constructed - or supposed to be - is that they are stuffed with fibers and filled with sand for weight at the bottom - the part you don't punch. i was wondering why it felt like i was punching a brick wall on the left side: that's where they stuck the bags of sand. just what a fighter needs before a fight (or anyone needs at any time of their life) - to be punching compacted bags of crushed rock. this is a clear defect: i am considering returning it. not sure if they're all like this but i assume mine is not unique. can't find where it says it was manufactured but in this day and age and based on the craftsmanship it's reasonable to assume china. hey - at least the cardboard box it came in was made in missouri! mine also suffered a little damage during shipping: the box had a small hole in it and the bag got scuffed. it usually takes years of pounding before this type of damage occurs on it's own. hey it's hit or miss when you order online particularly with oversized items as far as shipping an handling are concerned. the shipping box was damaged and oil stained the product poorly constructed. so i'd call this a miss ",negative
" i bought both the ark iii and the super ark. the super ark is a slight improvement over the ark iii but i would never recommend people buy either one. there are far better entry-level kits for just a few dollars more available from other sources. the ark iii contains 24 oz. of water a food bar and a small inexpensive emergency blanket in a kleenex-sized cardboard box. i'll use the products in the two kits to supplement the emergency kits i subsequently purchased. i'm surprised - and disappointed - amazon carries these products ",negative
" tent leaks in multiple places; including door seam back panel and through seams on rainfly! this is not normal condensation (i promise) but leaks that resulted in two bath towels and one sleeping bag getting soaked. the tent was set up according to instructions with rainfly secure and failed to keep its occupants (2 adults and a three year old) dry during a rain. made for a miserable experience. ",negative
" this gun is a piece of $#!& my bro got it some time ago. he was so excited. it made me glad to see that he was so gung ho about his new airsoft. he loaded it aimed at a 1-foot target not more than 20 feet away sprayed as accurately as possible and guess what happened...? yup out of the 20 in the clip about 5 or 6 hit. not on the bull's eye i can tell you that. the 20 shots went wayyyyyyy too fast for comfort and the accuracy sucked like mad but my brother's hopes were not dashed yet. (-_-) he filled up the 110-shot mag winded it up aimed and the same thing resulted only this time the spray lasted longer than 3.5 seconds. out of maybe 50 shots fired about 12 hit. i checked the gun all around but it was not defective at all except for the part that this gun was made very cheaply. my brother tried it on semi-auto which is usually more accurate. not for this gun though. in fact the semi-auto was even less accurate than the automatic feature!!! out of 10 shots one or two hit! i couldn't tell because this gun's 140 fps made barely a sound when it hit the target! (we were shooting in the dark.) let's not even talk about the red dot scope or the silencer. i only gave it a two because (1) that is the next lowest you can give and (2) this gun's looks is okay. please buy a different gun off ebay or something!!! you can get an m16 with a grenade launcher with 300 fps and 300 mag cap for less than 20 bucks (if you bid correctly)! by the time my brother had finished playing his dopamine levels were probably under normal. in simple terms he was disappointed ",negative
" i recieved this gun about a week ago and couldn't wait for it to arrive. it managed to arrive one day early because i live close to it's store in california. when i recieved it i couldn't figure out why i could not mount the scope. it was broken. next i tried to read the instructions which are total crap because they are awfully written. i started to shoot it and every time i wanted to use the larger clip i had to jam it into the socket every time it stopped shooting which was quite often. next i had my sister shoot me with it from about 10 feet away and didn't even feel it when the bb's hit in a t-shirt. plus aftera while of shooting the semi-automatic started to fail and it would only shoot automatic. lastly in it's first cqb the strap fell completely off. here are the main good's and bad's of this gun. good: -relatively cheap -lays down a lot of bb's in a short amount of time. -collapsable stock is nice. -relativly accuracte at close range bad: -clips either tiny or worthless because it won't stay in the gun. -extremely weak -accesories may come broken. -insructions awful. -low battery life. -fire settings jam/don't work p.s i'm not really jacqueline k. schmidt ",negative
" good points of the el-300: powerful sharp beam; long run per battery change; easy on-off quick-mount clamp for anti-theft; and it's a superb flashlight. i like to use it for undersink and underhood repairs so i often borrow it from my bike. this light is intense enough to force a person to avert eyes if the beam hits direct from even say 40 away. cateye does caution us not to play the beam on people's eyes. in my estimate it is mostly a terrific flashlight and not a great bike-mounted headlight at least as a stand-alone. trouble is that sharp-focused narrow beam makes you choose between two conflicting and shifting essentials: lighting your path (you actually can with this focused power); or alerting others to your presence. that would mean focusing it more toward oncoming traffic or a tad right or left toward peripheral traffic depending where you are and how the road tracks and where cars are coming from. it's a real attention-getter to oncoming drivers which is great if conditions are all just right: if you focus the lamp near level and if the drivers are considerate enough to all approach from in front of your beam. however traffic off to the side is another deal since the headlight's peripheral light suffers by contrast. i nearly took a short trip to a long rest as a result. late on a quiet night one flaky guy entering a major broad secondary road i was traveling was coming fast up to his stop-sign on a side street to my right ahead of where i had just rounded a curve. he had a view accross broad lawns on up the dark road behind me. after slowing just a bit he accelerated and ran his stop sign. i was right near his position on his side-street committed pedaling about 15 - 17 mph about to cross his bow. he started his right turn gunning it merging with unseen me. he was totally unaware of me and was clearly of this mindset: no double-car-headlights no car noise so no car so nuttin' coming so good-to-go so -- gun it! ... all in the space of a couple seconds. moving fast with the right-of-way i had the el-300 blazing away bright. only it was focused straight ahead of me and a tad downward toward the road surface yards in front. i was dependent on the el-300 to send ahead to the likes of him unavoidable announcing light. it's what i paid for (about $45.00 delivered). i also wore a white helmet had reflective stripes on my panniers and rack trunk and the churning reflectors on wheels and pedals. but i know darn well all the reflectors in the world have no merit when not bathed by headlights and if not also bouncing back at a narrow angle to the driver's eyes. that's why i own a headlight. it's why now-enlightened nj demands a bike headlight. of course neither does a driver have any merit when s/he rewrites the stopsign law to read no need to stop as long as i don't see anyone coming. he nearly killed me coming fast at me broadside. he had regained nearly 15 or more mph as he started his right turn still accelerating when he spotted me and panic-braked. we were at one point about 2 feet apart thanks to his hard braking and my veering left on the (luckily deserted) dark main road. i was for a fraction of a second looking down at his headlights and bumper almost below me. could have reached over and touched his hood ornament. incredible experience. it was my closest call ever and scared the hell out of me. it must've scared the hell out of him too. he registered his shock-and-awe with a reproaching after-fact horn blast as he scrambled around and passed me racing off before i could read his plate. i guess it must've ticked him off my scaring him with that close call. one little vehicular manslaughter can change your address awhile. equally maddening for him after he passed the intruding cyclist with the red blinkie taillight and the white helmet and all the reflectors (those alerted him once i was his front-and-center target) he would had to then see that blazing headlight's pencil-beam in his rear-view mirror. damn nuttin' he could blame on this creep on the bike. :-[ the el-300 simply failed me that time as i see it by focusing most of its light in a narrow long-projecting beam. it was focused left of where he was looking when i was very close to the side street he was traveling ignoring his stop-sign. there should from so much light energy be some part diverted wider closer to the bike even if lower intensity. in my judgement there are two related design flaws with this lamp: 1. the narrow focused beam making you live(??) with the single direction in which you aim the beam. its relatively dim peripheral light gets lost in any ambient light. 2. that is in turn aggravated by its wandering from the aiming you settle on both vertically and horizontally. the vertical part is the worse; the mounting clamp sets too far back from the headlight's balance-point so it's a seesaw that's forward-heavy. lift your bike front tap it down lightly and you've likely refocused the lamp lower as you would not if the mounting were at the balance-point. aim it temporarily right (and tight) and you are seemingly good to go ... but only as far as the first noticeable bump. it then drops a few degrees and you keep correcting it vertically to light either your intended path or the oncoming drivers' windshields. your need is like being at the oscars: you want to both see and be seen only in this case to save your life. i am chasing after another led lamp now which i understand to have a wider (along with brighter) beam. i have respect for cateye in general. their current website page of battery-op headlamps does not offer the el-300. ",negative
" i ordered 2 of these flimsy tables. they were not only expensive to ship but one arrived damaged. the one that was not damaged in transit would not even open fully meaning that people's drinks would slide off the table. these are the most flimsy tables i have ever encountered. if it weren't for the replacement tables i found at costco the party i planned would have been a disaster. ",negative
" like other users i found the light output substandard. i bought it specifically as an emergency light source. if i really needed this light there really would be an emergency! absolutely pathetic ",negative
" i really wanted to like this lantern. it is a nice size and is nicely made at a great price but the light output is pathetic. the package gives the impression that there are 4 leds in it but i find that doubtful. the light output is no better than the output from a tiny key fob princeton tec or photon. in fact i think you could read a map or a book play cards or follow a trail more easily with one of the tiny key fob lights. i'm returning mine. ",negative
" i purchased this product from performance bike to replace a much older (10yr) cateye wired computer. i have a certain amount of brand loyalty to cateye because their products are typically of higher quality (almost always manufactured in japan as opposed to china) and typically last a long time like the aforementioned 10-year-old cycle-computer. i purchased this product without much hesitation but was disappointed with the unusually stripped feature set. the cateye vectra is missing two critical functions: ride timing and average speed: features even my 10-year-old velo2 computer has. it offers only current speed max odometer clock and trip distance. the overall quality of the unit is good and i'm sure it will last for years with the solid japanese construction but i'll seek another unit because the missing features make it unusable for my purposes. luckily the sender unit magnetic pickup is reverse and cross compatible with cateye's other wireless computers i.e. it works with my older cateye cordless 2 computer also. bottom line: pick another cateye model and watch the feature set carefully ",negative
" i bought it given reviews by others but my one must have been faulty coz it worked for about 1 second after installing it and it hasn't worked ever since. i'd suggest any would be buyer pay a bit more for something that works ",negative
" it is reasonably accurate. the numbers displayed are formed irregularly. you can't zero it out by zeroing one category i.e. distance. the price is reflective of its quality ",negative
" made of a soft steel the legs' attachment is a bit flimsy so it leans forward too much. may not accommodate bikes with disk brakes (the upper hook is too low for the wide frame opening). i had to drill a hole and move the hook closer to the top of the stand to make it hold my 26 mountain bike ",negative
" i'm in charge of a weekly touch football game where we use an official nfl football from a previous year and i wanted to get another one for backup. i know 'the duke' is supposed to be the official nfl ball from this year but there seems to be something wrong with the balls amazon is shipping. the first ball i got from amazon was hard as a rock slick as all get out and had poor stitching in the laces. i got a second one and the stitching was a bit better but it was still hard and slippery. and when it was exposed to rain the ball stained the hands of everyone who touched it with red coloring. i have no clue if that's to be expected or not since it's all leather but it seems odd. in any case you can grip the ball with a good pair of sticky football gloves which also help mitigate the pain of catching the ball. so it is usable and throws a nice spiral but maybe i play ball with a bunch of wussies cuz no one else wants to get near that thing out of fear of breaking their hands (which is kind of annoying given how much i paid for the balls). maybe the footballs just need to be broken in but i'm not really sure how to do that aside from playing with them which no one seems to want to do. i've tried to let some air out to make the things more user-friendly but it doesn't really help. anyway i find it really hard to believe this is the ball the nfl played with this year. something about them just seems cheaply made. in any case i suggest you save some money and go with a decent composite leather ball. ",negative
" this is very heavy and hard to fit anywhere for storage. very hard to use even when you adjust the tension to a low setting. i tried working out on it for about a week and gave up...it will most likely be tossed ",negative
" i have been looking for nice ti set for camping and finally found it in amazon at very cheap price! the ti set is really light and good for backpackers. unfortunately i found one my of set (i bought 2 sets) got manufacturing defects the fork is bent at a smaller angle which looks quite weird when i stack them together. hope brunton should do better qa on their products. apart from this the ti set is quite nice! but buy with your own risk (you never know the angle problem if you buy 1 set only!) ",negative
" while this rack looks good and appears well constructed it's mounting system leaves something to be desired. while attempting to lock this unit down tight enough to keep it from constantly twisting around i managed to bend the locking lever. now don't get me wrong this is mounted on my wife's bike (a cruiser) and has had at most 10 lbs of groceries in the handy basket you can purchase that slides right on. but having to stop every so often to straighten this thing out is quite annoying. i suppose i will end up modifying the locking mechanism to avoid further aggravation. by the way i have a delta rear rack on my atb that mounts to the seat post using a 4 bolt clamp. much sturdier and it was much less expensive as well ",negative
" i bought this knife for my husband for a christmas gift. at first he was thrilled to get a new one. upon putting the knife on his key ring and trying to use it he noticed that the blade opens toward the key chain making it almost impossible (and very uncomfortable) to use. he had to buy another knife that opened the opposite way. he did however like the other features namely the light and the pen. ",negative
" terrible assemble. i coudln't even assembel front wheel. the axle is way short and no axle nut. so there's no way to place wheel in fork drop outs ",negative
" do not buy this bike. i got to ride mine for about 35 minutes before it was broke. the crank is cheap aluminum and the peddals are steal well the steal threads chew right through the aluminum in no time flat. ",negative
" the design of this product (that it is a backpack) is perfect for my husband's lunch at work however it is too small for the two or three medium-sized gatorade bottles and lunch contents ",negative
" this item was sent back the sleeping bag was not sent and was on the invoice. i have not received my refund check. this is the first time i have had any problems with items sent on amazon. i like amazon because i can send a personal check and not a credit card. please send me my refund. candice m. tressler january 9 200 ",negative
" these are fast but inaccurate and break easily bet bigger and more accurate bb' ",negative
" this tent is not designed for the rain instead of running off it collects on the top. if left unattended it pools up until the poles bend and the entire this collapes unrepairable ",negative
" i recently purchased this item and with the first nite of rainfall....it crashed down. the cheap metal sides were bent and it became useless. a waste of over three hundred dollars ",negative
" these skates are very comfortable... but within ten minutes the stopper had busted. no wonder this item is no longer being sold. : ",negative
" very lightweight fragile and poorly finished. not sure what the hardwood actually is. it looks oak-like but is far too lightweight for it's size. it came a bit rough and splintery and only got worse over time. the lacquer or whatever it is that they finished it with developed spiderweb cracks almost immediately and then began to flake off. i only used it for kata; didn't feel safe actually hitting anything with it let alone using it to defend against a weapon for tandem drills. after a few months of very little use mostly sitting on the rack it began to develop cracks. perhaps it wasn't dried properly when they applied the finish? regardless the one i received (50 model) was cheap junk. you get what you pay for... not only not recommended but downright dangerous if you hit anything with it. spend a little more to get better quality ",negative
" this is a cool gun but...has no acuracy and the instruction manual is really hard to read i like it as a side arm but only in tight situations ",negative
" well... the first day i got it i popped in the battires and really thought it was good. i dry-shot it a few times and showed off to my dad because he got me a horrible spring pistol for christmas.i charged it for a couple of hour and put some bbs in and shot some. its the slowest shooting gun ive ever seen! it wouldnt hurt even at point blank! but i kinda recomend it for 4 year old backyard games. 1.5 out of 5 ",negative
" well i got through about a clip and a half before it started breaking. first it went from semi-auto to uncontrolled auto then it just stopped working. it was pretty cool for a bit and is pretty light and easy to set up but i'd suggest looking somewhere else for a pistol ",negative
" this would be a great tube except it forces you to sit up in an uncomfortable position. unless you're worried about your posture when hanging out at the lake find another tube ",negative
" wow i thought thule was the company for this type of stuff. boy was i mad after a trip from nj to sc. the bag was mounted to my roofrack and was a little noisy (top be expected). but when i got to sc and opened the bag....the horror! the inside lining shredded and flaked off on everything! there were also 2 holes along the to seam! what a mess...and i couldn't use the bag on the way home....had to ship my stuff home! i just wrote thule....we'll see if they come thru for the customer sept. 12 2005 thule sent me a replacement an escape 2. great customer service....but does this mean the escape is better? is the quest inferior? there was no coorespondence with the repalcement...i'll try it out this summer ",negative
" i bought this to replace a c-strobe light i used as a tail-light on my bicycle. the c-strobe was bright flashed bright enough to make car drivers complain and waterproof just not rugged enough to survive being run over by a truck when it fell off my backpack. this one was by the same manufacturer with strobe action and 1/3 the cost. it doesn't flash the strobe action is the way it appears to flash as you go in and out of the side ring of light. it isn't anywhere near as bright as the c-strobe. i'm going to get a c-strobe later this month from a local boating dealer ",negative
" i was very disappointed with the ironman speed jump rope. it is made of cheap plastic and even after a month of hanging from my 2nd floor banister with a weight on the end it's still coiled and kinked. it's impossible to jump with it as you never know when one of the kinks will bump the bottom of your foot. i would not buy it again even for the low price charged by amazon ",negative
" this bobber cooler is definitely a conversation piece. i have had so many comments about it. i used it when floating down a small river near home (no rapids just calm water) it doesn't hold its weight literally. the first thing is that the opening is in the center of the cooler making it impossible to get drinks out with out pulling the whole cooler out of the water. the opening seam rides just barely about the water and since it is round the weight shifts a little and the seam will dip into the water. the cooler then fills up with water which almost immediatly melts the ice and as it fills up it will sink to the bottom. maybe if there was a rubber gasket to seal it better it might be ok. the 2 plastic clasps on each side used to close the cooler are really easy to break off plus they are facing the wrong direction. if you bump something like a rock or a log it will push the clasp back and then unlatch the cooler. this cooler might be good to use in bodys of water that do not have current like a pool but i don't suggest towing it behind anything. i suggest using one of the many inflateble coolers on the market ",negative
" these ear plugs i feel were misrepresented in that the picture shows one type (the kind i wanted) but what was sent to me was not at all what was in the picture. i did return them without any difficulty ",negative
" i bought 2 sets of this speedo ear plugs. those 2 sets shipped to me are different as shown online. they aren't that comfortable while plug into the ears the rings of the rubber are a little too thick and hard. ",negative
" did not come with supressor or laser and the sight broke within 3 shots do not bu ",negative
" the only way other people can thnk it is a good gun is because when they first get it they look and say cool. well it cant even shoot so its not cool. this isnt just mine either its all of them cause it cant shoot because its made by the cheapest plastic and i looked inside its only held together by the outside. the laser is off target (and sucks)and it shots as fast as u can throw it if it shoots. i had this for about ten minutes before i thought that i got 13 dollars ript off. it fell apart after 1 hour. it couldnt shoot after 5 minutes.dont get this gun cause it isnt just mine its the way its made. those othe reviews are people who probly dont ever use it and probly never have used it ",negative
" it is not worth the money. it broke the first day i got it and with the silencer and all that crap it doesn't shoot. the bbs fall out the front. it jammed like 6 times before it broke. this gun is somewhat accurate but doesnt hurt at all. it sucks a lot. don't buy any products from hotimport toys they are cheap worthless and extremely breakable ",negative
" i never write reviews but i had to make my comments on these socks. i bought them to keep my feet warm at me desk at work. i put them on and turned the switch to high. they do not even get warm at all...i thought it was broken but realized it was both socks that didn't get warm. these are a total rip off and i am going to try and send them back. ",negative
" i used this ball with exercise video 4 times. on the 5th day my 16 yr old daughter was sitting on it talking on the phone and it exploded sounded like a tire blowing out and the ball ended up with a two foot piece blown out of it not just a hole. ",negative
" if you study pilates then you will see how the performers do not have the proper body positions. one of the girls keeps staring at the camera for no reason and moving her body when it should be still. as a lover of pilates and how much it has done for me i urge you to buy something else ",negative
" used once. unit blew a fuse. no manufacturer supplied info on fuse and none on the fuse body. no contact information was provided by manufacturer or seller. had to calculate fuse rating. unit is very slow to make coffee. power plug does not fit well in 12v accessory recepticles. does not go deep enough into recepticle to hold itself in place has a tendency to pop out of the recepticle. no return information provded. considering all the problems i would not buy another product from this manufacturer nor would i recommend it to anyone else. unit is overpriced ",negative
" i'm sure the mat would have been fine but they mixed up my order and this company does not refund shipping which was almost the price of the mat-- lame ",negative
" when i first got the bike i thought it was great. by 2nd ride the chain broke while i was trying to do a simple down shift. unfortunately it also took out the shimano shifter mechanism which equates to big bucks in repair cost. looking at the metal used it is no wonder it didn't last. very poor quality. too bad because it is a great looking bike. i guess i'll give wal mart a try next......... ",negative
" bought this for my son. he loved it and played with it a lot for about a week. then the wheels broke. he wasn't doing anything unusual with the board just riding it back and forth on the driveway. the wheels seemed to warp and twist making them unstable ",negative
" i thought from the reviews this would be fairly sturdy rope it wasn't it was pretty limp. for the price i suppose i got what i paid for. ",negative
" what this is is a cheap skateboard with a cheap metal bar stuck through it with some dora stuff pasted on last minute. within the first day of using this the dora sticky-paper they put on the bottom of the skateboard (where your child puts their feet) was torn. within two days it was nearly completely destroyed. i tried to fix this with elmer's glue but to no avail. now i have a 'plain' scooter... i've seen this thing on sale for less than a ten-spot it might be worth that price but not any more.. ",negative
" nothing against these particular paddles but avoid cheap paddles. if you splurge on any item in your kayak budget it should be the paddles. if you paddle you will develop a close relationship with your paddles - it can either be a good one or a bad one. you can markedly improve your paddling experience with a relatively small increase in spending. good paddles will make you want to use your kayak ",negative
" to say that this mat is very slippery is an understatement. it is basically unuseable! i wound up throwing it aside the first time i tried it out. a complete waste of money ",negative
" this piece is really quite over-priced for what you get though not having the knife allows you to bring this on a plane with you. i've seen this unit marketed elsewhere as a travel-friendly swiss army tool (not knife). nevertheless the unit i have is the 64mb version of: asin: b0002vm8zm ...which costs considerably less (~$30) on amazon has the same 128mb usb drive and red light as the unit on this page plus you get a small quantity of swiss army tools including a knife. unless you are concerned about going on a plane i'd recommend the asin: b0002vm8zm over the unit on this page. btw i got my handy little 64mb unit (which i'd give four stars for if i had the option) for only $9.99 on clearance at target. ",negative
" maybe i should read the description better but i was disapointed to find out when receiving it that this is just a usb key with a pen and anemic led light. no swiss army stuff. not even a knife. i thought all swiss army knives are supposed to have you know a knife? that said the usb key is very tiny almost too small on its own (detached from the swiss army non-knife housing) so it's good it has a home within the casing otherwise it would probably go missing ",negative
" very heavy easily torn--reinforcement non fucnctional--doubt i can cover my bike 10 times before it is torn to shreds--i would not reccomend it at all--wasted my mone ",negative
" i live in northern california so rain is nothing new to me. i've been putting off getting a large umbrella for quite some time now but since i signed up for free amazon prime i figure i'd buy everything i've been wanting for 30 straight days. this umbrella made my list because i've read some decent reviews on it plus it's affordable but i guess you get what you pay for. the first umbrella came and the tip was split. i ask for a replacement from amazon which arrived next day (nice service) however i wish this umbrella is as good as amazon's service because the replacement umbrella also arrived damaged. except this one is far worse; the entire tip is missing. since this is the replacement amazon will only do a refund. by the way i'm still without an umbrella ",negative
" i've been looking for weight lifting gloves and trying out gloves that seemed to work for me but either bled onto my hands or ripped. these gloves however dried out my hands and made me use lots of moisturizers. they also tore down the knuckles on my left hand and in between the thumbs. weighlifting gloves are yes supposed to keep your hands dry during work outs and to prevent calases. these gloves dried out my hands completely and gave me calases. if you want a good pair of gloves do not get these ",negative
" it may say slow cooker on the front of the item but i assure you it is anything but slow! i was looking for a crock pot for camping using propane and was told this was the item for me! so i made my hungarian ghoulash in it glad that the night meal would be done in 8-10 hours when we got back from the beach. all i can say is thank goodness my husband noticed that it was bubbling inside of the cooker a half hour later or we wouldn't have had anything but charcoal left had we left the campsite that day without checking it! it was cooking on low and it was literally done in a half hour's time. so keep in mind if you are camping and you haven't tried using this product yet it won't take long before your meal is done. sadly my crock pot recipes were put away for the rest of that trip- the campground we were at didn't have electricity hence why i wanted a propane crock pot. ",negative
" it puts out heat but not very well maybe if it was put under a blanket in an emergency it would suffice but by no means is it a replacment for your cars heating system. ",negative
" this is the second nike watch i ordered. the first one did not work and isent it back to amazon. amazon was great and sent me new one. this one worked for a few days. i then had the battery replaced . two weeks after it stopped working. by that time i had thrown out the box etc and now it is sitting in the basket in my kitchen. i have hopes to return it but it seems to much of a problem to explain. i am am glad i have had this opportunity to vent. in short the watch is awful. ",negative
" after ridding a only a couple of times this bike began to fall apart. the brakes were faulty to begin with which were repaired soon after purchase. while ridding on an easy trail the seat broke off half way through the ride. with out a seat i had to walk the bike back to the car. i advise extra caution for first time bikers and do a check to make sure all the components are working. ",negative
" i have an original thighmaster i purchased years ago...thinking this thighmaster gold was going to be similar i purchased it to take to work with me. it is very flimsy-it seems to be made of very light weight material that is not going to hold up. my old thighmaster is very sturdy-i have been using it for years and it looks fairly new. this one will be ready for the trash can in less than a year. save your money ",negative
" first of all i'd like to say how much i loved my thighmaster. i got one four months ago from a sportmart and it has been part of my daily routine ever since. i have much better thigh muscles and a lot more confidence in myself because that little invention made of foam and an industrial strength coil. with that said i have a slightly amusing and mildly alarming anecdote for you. i was just beginning my strength training exercises and i had just done my second rep with the thighmaster and all of the sudden i heard a loud pop and it fell to the ground . . . in two pieces! now there are two things that immediately crossed my mind wow man my thighs must made of steel! and the other more likely scenario wow man it fell apart after four months this must be an inferior product. anyway i e-mailed suzannesommers.com in hopes that it was a fluke and that i had gotten the one crumby thighmaster. i asked them if it was possible to replace it and sadly although i only owned it four months i was told it may be time for a new thigh master as the product is not designed to last forever. last time i checked four months is not anywhere near forever. a year six months maybe but when you divide the cost of a thighmaster by the amount of time i owned it the costs outweighs the benefits. it is even less comforting that the company wasn't surprised or alarmed by their product's short lifespan. it seemed that if four months is akin forever to the people at suzannesomers.com then the product's usage expectancy is not much more than that. it makes me unhappy to have ruined such a handy little device with normal wear and tear but i can't really afford to buy a new one every four months. i just wanted to give everyone a heads up and let you know that although it is theoretically a great product the durability is highly dubious. and the suzannesomers.com who referred me to the manufacturer's warrantee only think that a thighmaster should work for three months maximum. ",negative
" does the unit work??...well yes to a degree. it takes 6 holes to lock on to the satellites and then does a fair job of giving distances. the display is poor and though they say up to 40 objects per hole there is normally 2-4 objects per hole. all this depends upon the skycaddie course recorder. the user (you) can not modify the course or add any objects that the course recorder didn't think was important. now the bad part. the unit attaches via button and belt clip (like a cell phone). my button (part that attaches to main unit) has died twice in the first 30 days. when it breaks again...which it will often..the unit will probally hit the dirt. this isn't good. but fear not. it will be packed away weeks trying to get in touch with skygolf. and another week to get a replacement button (which has been modified even weaker than the original one). now my replacement broke on the first time i clipped it to the belt. now back to skycaddie to get another. after being on hold for another hour they need to transfer you to another tech that handles parts. this will take another hour. you then get a message to leave a message. normally within a week someone will call you back. by normally i mean about 35% of the time you leave messages they return them. would i buy another... duh.... no ",negative
